drift_uscg_2019_1.dat
19039741 114820 12  4   0   0  337.0000  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   0   0  337.0000  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   0   30  337.0208  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   1   0  337.0417  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   1   30  337.0625  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   2   0  337.0833  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   2   30  337.1042  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   3   0  337.1250  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   3   30  337.1458  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   4   0  337.1667  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   4   30  337.1875  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   5   0  337.2083  -74.79758  38.912193 -1.0 9.9
19039741 114820 12  4   5   30  337.2292  -74.85795  38.591328 -1.0 9.9
19039741 114820 12  4   6   0  337.2500  -74.85872  38.59322 -1.0 9.9
19039741 114820 12  4   6   30  337.2708  -74.85872  38.59322 -1.0 9.9
19039741 114820 12  4   7   0  337.2917  -74.85872  38.59322 -1.0 9.9
19039741 114820 12  4   7   30  337.3125  -74.859665  38.597862 -1.0 9.9
19039741 114820 12  4   8   0  337.3333  -74.85932  38.598465 -1.0 9.9
19039741 114820 12  4   8   30  337.3542  -74.857605  38.598293 -1.0 9.9
19039741 114820 12  4   9   0  337.3750  -74.85683  38.59812 -1.0 9.9
19039741 114820 12  4   9   30  337.3958  -74.85477  38.597347 -1.0 9.9
19039741 114820 12  4   10   0  337.4167  -74.8527  38.596058 -1.0 9.9
19039741 114820 12  4   10   30  337.4375  -74.850296  38.594425 -1.0 9.9
19039741 114820 12  4   11   0  337.4583  -74.847885  38.592445 -1.0 9.9
19039741 114820 12  4   11   30  337.4792  -74.84565  38.59038 -1.0 9.9
19039741 114820 12  4   12   0  337.5000  -74.84565  38.59038 -1.0 10.0
19039741 114820 12  4   12   30  337.5208  -74.84144  38.58677 -1.0 10.0
19039741 114820 12  4   13   0  337.5417  -74.839806  38.585567 -1.0 10.0
19039741 114820 12  4   13   30  337.5625  -74.839806  38.585567 -1.0 10.0
19039741 114820 12  4   14   0  337.5833  -74.839806  38.585567 -1.0 10.2
19039741 114820 12  4   14   30  337.6042  -74.839806  38.585567 -1.0 10.1
19039741 114820 12  4   15   0  337.6250  -74.83748  38.58445 -1.0 10.1
19039741 114820 12  4   15   30  337.6458  -74.83748  38.58445 -1.0 10.1
19039741 114820 12  4   16   0  337.6667  -74.83937  38.586857 -1.0 10.1
19039741 114820 12  4   16   30  337.6875  -74.83937  38.586857 -1.0 10.2
19039741 114820 12  4   17   0  337.7083  -74.84229  38.5915 -1.0 10.2
19039741 114820 12  4   17   30  337.7292  -74.84367  38.594254 -1.0 10.2
19039741 114820 12  4   18   0  337.7500  -74.84513  38.596916 -1.0 10.3
19039741 114820 12  4   18   30  337.7708  -74.84617  38.599754 -1.0 10.3
19039741 114820 12  4   19   0  337.7917  -74.846855  38.60242 -1.0 10.3
19039741 114820 12  4   19   30  337.8125  -74.84728  38.604656 -1.0 10.3
19039741 114820 12  4   20   0  337.8333  -74.84746  38.607067 -1.0 10.3
19039741 114820 12  4   20   30  337.8542  -74.84694  38.609474 -1.0 10.2
19039741 114820 12  4   21   0  337.8750  -74.84608  38.61128 -1.0 10.1
19039741 114820 12  4   21   30  337.8958  -74.84367  38.613087 -1.0 10.0
19039741 114820 12  4   22   0  337.9167  -74.83989  38.61489 -1.0 10.0
19039741 114820 12  4   22   30  337.9375  -74.83989  38.61489 -1.0 10.0
19039741 114820 12  4   23   0  337.9583  -74.8318  38.615925 -1.0 10.0
19039741 114820 12  4   23   30  337.9792  -74.8318  38.615925 -1.0 10.0
19039741 114820 12  5   0   0  338.0000  -74.8318  38.615925 -1.0 10.0
19039741 114820 12  5   0   30  338.0208  -74.8318  38.615925 -1.0 10.0
19039741 114820 12  5   1   0  338.0417  -74.8318  38.615925 -1.0 10.0
19039741 114820 12  5   1   30  338.0625  -74.8318  38.615925 -1.0 9.9
19039741 114820 12  5   2   0  338.0833  -74.8318  38.615925 -1.0 10.0
19039741 114820 12  5   2   30  338.1042  -74.8318  38.615925 -1.0 10.1
19039741 114820 12  5   3   0  338.1250  -74.8318  38.615925 -1.0 10.1
19039741 114820 12  5   3   30  338.1458  -74.8318  38.615925 -1.0 10.1
19039741 114820 12  5   4   0  338.1667  -74.8318  38.615925 -1.0 10.1
19039741 114820 12  5   4   30  338.1875  -74.8318  38.615925 -1.0 10.1
19039741 114820 12  5   5   0  338.2083  -74.8318  38.615925 -1.0 10.1
19039741 114820 12  5   5   30  338.2292  -74.8318  38.615925 -1.0 10.1
19039741 114820 12  5   6   0  338.2500  -74.80695  38.623577 -1.0 10.2
19039741 114820 12  5   6   30  338.2708  -74.808846  38.626846 -1.0 10.2
19039741 114820 12  5   7   0  338.2917  -74.808846  38.626846 -1.0 10.2
19039741 114820 12  5   7   30  338.3125  -74.808846  38.626846 -1.0 10.3
19039741 114820 12  5   8   0  338.3333  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  5   8   30  338.3542  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   9   0  338.3750  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   9   30  338.3958  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   10   0  338.4167  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   10   30  338.4375  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   11   0  338.4583  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   11   30  338.4792  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   12   0  338.5000  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   12   30  338.5208  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  5   13   0  338.5417  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   13   30  338.5625  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   14   0  338.5833  -74.808846  38.626846 -1.0 10.6
19039741 114820 12  5   14   30  338.6042  -74.808846  38.626846 -1.0 10.6
19039741 114820 12  5   15   0  338.6250  -74.808846  38.626846 -1.0 10.7
19039741 114820 12  5   15   30  338.6458  -74.808846  38.626846 -1.0 10.7
19039741 114820 12  5   16   0  338.6667  -74.808846  38.626846 -1.0 10.7
19039741 114820 12  5   16   30  338.6875  -74.808846  38.626846 -1.0 10.6
19039741 114820 12  5   17   0  338.7083  -74.808846  38.626846 -1.0 10.6
19039741 114820 12  5   17   30  338.7292  -74.808846  38.626846 -1.0 10.6
19039741 114820 12  5   18   0  338.7500  -74.808846  38.626846 -1.0 10.6
19039741 114820 12  5   18   30  338.7708  -74.808846  38.626846 -1.0 10.7
19039741 114820 12  5   19   0  338.7917  -74.808846  38.626846 -1.0 10.6
19039741 114820 12  5   19   30  338.8125  -74.808846  38.626846 -1.0 10.7
19039741 114820 12  5   20   0  338.8333  -74.808846  38.626846 -1.0 10.7
19039741 114820 12  5   20   30  338.8542  -74.808846  38.626846 -1.0 10.7
19039741 114820 12  5   21   0  338.8750  -74.808846  38.626846 -1.0 10.6
19039741 114820 12  5   21   30  338.8958  -74.808846  38.626846 -1.0 10.6
19039741 114820 12  5   22   0  338.9167  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   22   30  338.9375  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   23   0  338.9583  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  5   23   30  338.9792  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  6   0   0  339.0000  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  6   0   30  339.0208  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  6   1   0  339.0417  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  6   1   30  339.0625  -74.808846  38.626846 -1.0 10.5
19039741 114820 12  6   2   0  339.0833  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   2   30  339.1042  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   3   0  339.1250  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   3   30  339.1458  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   4   0  339.1667  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   4   30  339.1875  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   5   0  339.2083  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   5   30  339.2292  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   6   0  339.2500  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   6   30  339.2708  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   7   0  339.2917  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   7   30  339.3125  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   8   0  339.3333  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   8   30  339.3542  -74.808846  38.626846 -1.0 10.4
19039741 114820 12  6   9   0  339.3750  -74.808846  38.626846 -1.0 10.3
19039741 114820 12  6   9   30  339.3958  -74.808846  38.626846 -1.0 10.3
19039741 114820 12  6   10   0  339.4167  -74.808846  38.626846 -1.0 10.3
19039741 114820 12  6   10   30  339.4375  -74.808846  38.626846 -1.0 10.2
19039741 114820 12  6   11   0  339.4583  -74.808846  38.626846 -1.0 10.1
19039741 114820 12  6   11   30  339.4792  -74.808846  38.626846 -1.0 10.3
19039741 114820 12  6   12   0  339.5000  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  6   12   30  339.5208  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  6   13   0  339.5417  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   13   30  339.5625  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  6   14   0  339.5833  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  6   14   30  339.6042  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   15   0  339.6250  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  6   15   30  339.6458  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   16   0  339.6667  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   16   30  339.6875  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   17   0  339.7083  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  6   17   30  339.7292  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  6   18   0  339.7500  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   18   30  339.7708  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   19   0  339.7917  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   19   30  339.8125  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   20   0  339.8333  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  6   20   30  339.8542  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  6   21   0  339.8750  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  6   21   30  339.8958  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  6   22   0  339.9167  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  6   22   30  339.9375  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   23   0  339.9583  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  6   23   30  339.9792  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  7   0   0  340.0000  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  7   0   30  340.0208  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  7   1   0  340.0417  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  7   4   30  340.1875  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  7   5   30  340.2292  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  7   9   30  340.3958  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  7   10   0  340.4167  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  7   10   30  340.4375  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  7   11   0  340.4583  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  7   11   30  340.4792  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  7   12   0  340.5000  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  7   12   30  340.5208  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  7   13   0  340.5417  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  7   20   30  340.8542  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  7   21   0  340.8750  -74.68113  38.637424 -1.0 10.4
19039741 114820 12  8   0   30  341.0208  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  8   2   30  341.1042  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  8   3   0  341.1250  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  8   3   30  341.1458  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  8   4   0  341.1667  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  8   4   30  341.1875  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  8   5   0  341.2083  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  8   6   30  341.2708  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  8   8   30  341.3542  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  8   9   0  341.3750  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  8   9   30  341.3958  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  8   10   0  341.4167  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  8   10   30  341.4375  -74.68113  38.637424 -1.0 10.2
19039741 114820 12  8   15   30  341.6458  -74.68113  38.637424 -1.0 10.3
19039741 114820 12  8   21   30  341.8958  -74.68113  38.637424 -1.0 10.1
19039741 114820 12  9   0   30  342.0208  -74.68113  38.637424 -1.0 10.0
19039741 114820 12  9   1   0  342.0417  -74.68113  38.637424 -1.0 9.9
19039741 114820 12  9   6   30  342.2708  -74.68113  38.637424 -1.0 9.8
19039741 114820 12  9   10   30  342.4375  -74.68113  38.637424 -1.0 9.8
19039741 114820 12  9   11   0  342.4583  -74.68113  38.637424 -1.0 9.7
19039741 114820 12  9   11   30  342.4792  -74.68113  38.637424 -1.0 9.7
19039741 114820 12  9   12   0  342.5000  -74.68113  38.637424 -1.0 9.7
19039741 114820 12  9   12   30  342.5208  -74.68113  38.637424 -1.0 9.7
19039741 114820 12  9   13   0  342.5417  -74.68113  38.637424 -1.0 9.7
19039741 114820 12  9   13   30  342.5625  -74.68113  38.637424 -1.0 9.8
19039741 114820 12  9   14   0  342.5833  -74.68113  38.637424 -1.0 9.8
19039741 114820 12  9   14   30  342.6042  -74.68113  38.637424 -1.0 9.8
19039741 114820 12  9   15   0  342.6250  -74.68113  38.637424 -1.0 9.9
19039741 114820 12  9   22   30  342.9375  -74.68113  38.637424 -1.0 10.0
19039741 114820 12  10   1   30  343.0625  -74.68113  38.637424 -1.0 10.0
19039741 114820 12  10   8   30  343.3542  -74.68113  38.637424 -1.0 9.8
19039741 114820 12  10   10   30  343.4375  -74.68113  38.637424 -1.0 9.8
19039741 114820 12  10   11   0  343.4583  -74.68113  38.637424 -1.0 9.8
19039741 114820 12  10   12   30  343.5208  -74.68113  38.637424 -1.0 9.9
19039741 114820 12  10   21   30  343.8958  -74.68113  38.637424 -1.0 9.9
19039741 114820 12  10   22   0  343.9167  -74.68113  38.637424 -1.0 9.9
19039741 114820 12  11   7   30  344.3125  -74.68113  38.637424 -1.0 10.0
19039741 114820 12  11   12   30  344.5208  -74.68113  38.637424 -1.0 10.1
19039741 114820 12  11   13   0  344.5417  -74.68113  38.637424 -1.0 10.0
19039741 114820 12  11   13   30  344.5625  -74.68113  38.637424 -1.0 10.1
19039741 114820 12  13   5   30  346.2292  -74.68113  38.637424 -1.0 10.1
19040731 213480 10  28   19   48  300.8250  -73.238396  40.059605 -1.0 20.5
19040731 213480 10  28   19   50  300.8264  -73.23908  40.059605 -1.0 18.8
19040731 213480 10  28   20   0  300.8333  -73.24175  40.060123 -1.0 17.3
19040731 213480 10  28   20   10  300.8403  -73.244675  40.06064 -1.0 17.1
19040731 213480 10  28   20   20  300.8472  -73.24743  40.061153 -1.0 17.3
19040731 213480 10  28   20   30  300.8542  -73.25035  40.061756 -1.0 17.0
19040731 213480 10  28   20   40  300.8611  -73.25319  40.062443 -1.0 17.0
19040731 213480 10  28   20   50  300.8681  -73.256195  40.063217 -1.0 17.0
19040731 213480 10  28   21   0  300.8750  -73.25895  40.063908 -1.0 17.0
19040731 213480 10  28   21   10  300.8819  -73.26179  40.06468 -1.0 16.8
19040731 213480 10  28   21   20  300.8889  -73.26454  40.065453 -1.0 16.7
19040731 213480 10  28   21   30  300.8958  -73.26712  40.066227 -1.0 16.7
19040731 213480 10  28   21   40  300.9028  -73.26996  40.067173 -1.0 16.7
19040731 213480 10  28   21   50  300.9097  -73.27262  40.068035 -1.0 16.6
19040731 213480 10  28   22   0  300.9167  -73.27503  40.068893 -1.0 16.6
19040731 213480 10  28   22   10  300.9236  -73.27761  40.069756 -1.0 16.6
19040731 213480 10  28   22   20  300.9306  -73.28019  40.070614 -1.0 16.6
19040731 213480 10  28   22   30  300.9375  -73.28252  40.07139 -1.0 16.6
19040731 213480 10  28   22   40  300.9444  -73.284836  40.072163 -1.0 16.5
19040731 213480 10  28   22   50  300.9514  -73.28707  40.072937 -1.0 16.5
19040731 213480 10  28   23   0  300.9583  -73.289566  40.073795 -1.0 16.5
19040731 213480 10  28   23   10  300.9653  -73.29146  40.074398 -1.0 16.6
19040731 213480 10  28   23   20  300.9722  -73.29327  40.075085 -1.0 16.5
19040731 213480 10  28   23   30  300.9792  -73.29533  40.075687 -1.0 16.5
19040731 213480 10  28   23   40  300.9861  -73.296875  40.07603 -1.0 16.5
19040731 213480 10  28   23   50  300.9931  -73.29868  40.07646 -1.0 16.5
19040731 213480 10  29   0   0  301.0000  -73.300316  40.076893 -1.0 16.5
19040731 213480 10  29   0   10  301.0069  -73.30195  40.077236 -1.0 16.5
19040731 213480 10  29   0   20  301.0139  -73.30333  40.077496 -1.0 16.5
19040731 213480 10  29   0   30  301.0208  -73.30444  40.07784 -1.0 16.5
19040731 213480 10  29   0   40  301.0278  -73.30573  40.077923 -1.0 16.5
19040731 213480 10  29   0   50  301.0347  -73.306854  40.07801 -1.0 16.5
19040731 213480 10  29   1   0  301.0417  -73.30797  40.078094 -1.0 16.5
19040731 213480 10  29   1   10  301.0486  -73.30917  40.078094 -1.0 16.5
19040731 213480 10  29   1   20  301.0556  -73.310295  40.077923 -1.0 16.5
19040731 213480 10  29   1   30  301.0625  -73.311325  40.07775 -1.0 16.5
19040731 213480 10  29   1   40  301.0694  -73.31227  40.077496 -1.0 16.5
19040731 213480 10  29   1   50  301.0764  -73.31313  40.077065 -1.0 16.5
19040731 213480 10  29   2   0  301.0833  -73.31416  40.076805 -1.0 16.5
19040731 213480 10  29   2   10  301.0903  -73.31493  40.07655 -1.0 16.5
19040731 213480 10  29   2   20  301.0972  -73.31588  40.07603 -1.0 16.5
19040731 213480 10  29   2   30  301.1042  -73.31666  40.075516 -1.0 16.5
19040731 213480 10  29   2   40  301.1111  -73.317345  40.075 -1.0 16.5
19040731 213480 10  29   2   50  301.1181  -73.31803  40.074398 -1.0 16.5
19040731 213480 10  29   3   0  301.1250  -73.31872  40.073883 -1.0 16.5
19040731 213480 10  29   3   10  301.1319  -73.31932  40.07328 -1.0 16.5
19040731 213480 10  29   3   20  301.1389  -73.32001  40.07242 -1.0 16.5
19040731 213480 10  29   3   30  301.1458  -73.3207  40.07173 -1.0 16.5
19040731 213480 10  29   3   40  301.1528  -73.32139  40.070873 -1.0 16.5
19040731 213480 10  29   3   50  301.1597  -73.32216  40.069927 -1.0 16.5
19040731 213480 10  29   4   0  301.1667  -73.323105  40.06898 -1.0 16.5
19040731 213480 10  29   4   10  301.1736  -73.32397  40.067863 -1.0 16.5
19040731 213480 10  29   4   20  301.1806  -73.32483  40.067173 -1.0 16.5
19040731 213480 10  29   4   30  301.1875  -73.32586  40.066227 -1.0 16.5
19040731 213480 10  29   4   40  301.1944  -73.32715  40.06528 -1.0 16.5
19040731 213480 10  29   4   50  301.2014  -73.328354  40.064335 -1.0 16.5
19040731 213480 10  29   5   0  301.2083  -73.32973  40.06339 -1.0 16.5
19040731 213480 10  29   5   10  301.2153  -73.33093  40.06236 -1.0 16.5
19040731 213480 10  29   5   20  301.2222  -73.33222  40.061153 -1.0 16.5
19040731 213480 10  29   5   30  301.2292  -73.33351  40.060123 -1.0 16.5
19040731 213480 10  29   5   40  301.2361  -73.3348  40.059006 -1.0 16.5
19040731 213480 10  29   5   50  301.2431  -73.33618  40.05806 -1.0 16.5
19040731 213480 10  29   6   0  301.2500  -73.33772  40.057198 -1.0 16.5
19040731 213480 10  29   6   10  301.2569  -73.33927  40.05625 -1.0 16.5
19040731 213480 10  29   6   20  301.2639  -73.34108  40.05522 -1.0 16.5
19040731 213480 10  29   6   30  301.2708  -73.34263  40.054447 -1.0 16.5
19040731 213480 10  29   6   40  301.2778  -73.34444  40.053757 -1.0 16.5
19040731 213480 10  29   6   50  301.2847  -73.34624  40.05307 -1.0 16.5
19040731 213480 10  29   7   0  301.2917  -73.348305  40.052555 -1.0 16.5
19040731 213480 10  29   7   10  301.2986  -73.35028  40.052124 -1.0 16.5
19040731 213480 10  29   7   20  301.3056  -73.35243  40.051693 -1.0 16.5
19040731 213480 10  29   7   30  301.3125  -73.35484  40.051266 -1.0 16.5
19040731 213480 10  29   7   40  301.3194  -73.35725  40.051006 -1.0 16.5
19040731 213480 10  29   7   50  301.3264  -73.3594  40.050747 -1.0 16.5
19040731 213480 10  29   8   0  301.3333  -73.36181  40.050575 -1.0 16.5
19040731 213480 10  29   8   10  301.3403  -73.36413  40.05049 -1.0 16.5
19040731 213480 10  29   8   20  301.3472  -73.36662  40.050575 -1.0 16.5
19040731 213480 10  29   8   30  301.3542  -73.36912  40.050575 -1.0 16.5
19040731 213480 10  29   8   40  301.3611  -73.37127  40.050663 -1.0 16.5
19040731 213480 10  29   8   50  301.3681  -73.37367  40.050747 -1.0 16.5
19040731 213480 10  29   9   0  301.3750  -73.37591  40.050747 -1.0 16.5
19040731 213480 10  29   9   10  301.3819  -73.37832  40.050835 -1.0 16.5
19040731 213480 10  29   9   20  301.3889  -73.38047  40.05092 -1.0 16.5
19040731 213480 10  29   9   30  301.3958  -73.38253  40.051006 -1.0 16.5
19040731 213480 10  29   9   40  301.4028  -73.38468  40.05135 -1.0 16.5
19040731 213480 10  29   9   50  301.4097  -73.38657  40.051693 -1.0 16.5
19040731 213480 10  29   10   0  301.4167  -73.388466  40.052036 -1.0 16.5
19040731 213480 10  29   10   10  301.4236  -73.390274  40.052383 -1.0 16.5
19040731 213480 10  29   10   20  301.4306  -73.392075  40.05281 -1.0 16.5
19040731 213480 10  29   10   30  301.4375  -73.39388  40.053158 -1.0 16.5
19040731 213480 10  29   10   40  301.4444  -73.395515  40.053413 -1.0 16.5
19040731 213480 10  29   10   50  301.4514  -73.397064  40.053585 -1.0 16.5
19040731 213480 10  29   11   0  301.4583  -73.3987  40.05393 -1.0 16.5
19040731 213480 10  29   11   10  301.4653  -73.40008  40.054188 -1.0 16.5
19040731 213480 10  29   11   20  301.4722  -73.40137  40.054447 -1.0 16.5
19040731 213480 10  29   11   30  301.4792  -73.40274  40.05453 -1.0 16.5
19040731 213480 10  29   11   40  301.4861  -73.403946  40.054703 -1.0 16.5
19040731 213480 10  29   11   50  301.4931  -73.40515  40.05479 -1.0 16.5
19040731 213480 10  29   12   0  301.5000  -73.4061  40.054962 -1.0 16.5
19040731 213480 10  29   12   10  301.5069  -73.40704  40.054874 -1.0 16.5
19040731 213480 10  29   12   20  301.5139  -73.407906  40.054874 -1.0 16.5
19040731 213480 10  29   12   30  301.5208  -73.40859  40.054703 -1.0 16.6
19040731 213480 10  29   12   40  301.5278  -73.4091  40.054447 -1.0 16.6
19040731 213480 10  29   12   50  301.5347  -73.40954  40.054188 -1.0 16.6
19040731 213480 10  29   13   0  301.5417  -73.41005  40.05393 -1.0 16.6
19040731 213480 10  29   13   10  301.5486  -73.410484  40.053757 -1.0 16.6
19040731 213480 10  29   13   20  301.5556  -73.41074  40.05307 -1.0 16.6
19040731 213480 10  29   13   30  301.5625  -73.410995  40.052036 -1.0 16.6
19040731 213480 10  29   13   40  301.5694  -73.41117  40.05092 -1.0 16.6
19040731 213480 10  29   13   50  301.5764  -73.41134  40.04963 -1.0 16.6
19040731 213480 10  29   14   0  301.5833  -73.4116  40.04834 -1.0 16.6
19040731 213480 10  29   14   10  301.5903  -73.4116  40.046963 -1.0 16.6
19040731 213480 10  29   14   20  301.5972  -73.4116  40.045418 -1.0 16.6
19040731 213480 10  29   14   30  301.6042  -73.41169  40.043953 -1.0 16.6
19040731 213480 10  29   14   40  301.6111  -73.41177  40.042233 -1.0 16.6
19040731 213480 10  29   14   50  301.6181  -73.4116  40.04077 -1.0 16.7
19040731 213480 10  29   15   0  301.6250  -73.411514  40.03905 -1.0 16.6
19040731 213480 10  29   15   10  301.6319  -73.411514  40.037247 -1.0 16.7
19040731 213480 10  29   15   20  301.6389  -73.411514  40.03544 -1.0 16.7
19040731 213480 10  29   15   30  301.6458  -73.411514  40.034065 -1.0 16.7
19040731 213480 10  29   15   40  301.6528  -73.41177  40.032257 -1.0 16.7
19040731 213480 10  29   15   50  301.6597  -73.41186  40.030624 -1.0 16.7
19040731 213480 10  29   16   0  301.6667  -73.412285  40.029076 -1.0 16.8
19040731 213480 10  29   16   10  301.6736  -73.412636  40.027443 -1.0 16.8
19040731 213480 10  29   16   20  301.6806  -73.41298  40.025723 -1.0 16.8
19040731 213480 10  29   16   30  301.6875  -73.41341  40.024002 -1.0 16.8
19040731 213480 10  29   16   40  301.6944  -73.413666  40.02254 -1.0 16.8
19040731 213480 10  29   16   50  301.7014  -73.41383  40.020992 -1.0 16.9
19040731 213480 10  29   17   0  301.7083  -73.41401  40.01953 -1.0 17.0
19040731 213480 10  29   17   10  301.7153  -73.41418  40.018066 -1.0 16.9
19040731 213480 10  29   17   20  301.7222  -73.41427  40.016777 -1.0 16.9
19040731 213480 10  29   17   30  301.7292  -73.41452  40.015316 -1.0 16.9
19040731 213480 10  29   17   40  301.7361  -73.41504  40.013855 -1.0 16.9
19040731 213480 10  29   17   50  301.7431  -73.41538  40.01265 -1.0 16.9
19040731 213480 10  29   18   0  301.7500  -73.415985  40.01119 -1.0 16.9
19040731 213480 10  29   18   10  301.7569  -73.41667  40.0099 -1.0 16.9
19040731 213480 10  29   18   20  301.7639  -73.417274  40.00861 -1.0 16.9
19040731 213480 10  29   18   30  301.7708  -73.41796  40.007233 -1.0 17.0
19040731 213480 10  29   18   40  301.7778  -73.419  40.005684 -1.0 16.9
19040731 213480 10  29   18   50  301.7847  -73.41985  40.004566 -1.0 16.9
19040731 213480 10  29   19   0  301.7917  -73.420975  40.00336 -1.0 16.9
19040731 213480 10  29   19   10  301.7986  -73.422005  40.002243 -1.0 16.9
19040731 213480 10  29   19   20  301.8056  -73.42313  40.001125 -1.0 16.9
19040731 213480 10  29   19   30  301.8125  -73.424416  40.000095 -1.0 16.8
19040731 213480 10  29   19   40  301.8194  -73.425705  39.99906 -1.0 16.8
19040731 213480 10  29   20   0  301.8333  -73.42863  39.99734 -1.0 16.8
19040731 213480 10  29   20   0  301.8333  -73.42717  39.998116 -1.0 16.8
19040731 213480 10  29   20   30  301.8542  -73.43284  39.995537 -1.0 16.7
